ORDER ID,Order Date,Customer_id,Gender,STATE,Region,category,Subcategory,Product_Name,Quantity,unit price,discount%,FINAL AMOUNT,payment mode,order_source
ORD10202,2024-05-03,CUST7652,,Uttar Pradesh,North,Home & Kitchen,Storage,Storage Item 373,4,5678,10.6,20305.49,COD,Mobile Web
ORD10203,2024-12-16,CUST8798,Male,Telangana,South,Electronics,Mobiles,Mobiles Item 195,4,25355,8.77,92523.75,COD,App
ORD10204,2024-09-12,CUST4764,Female,Telangana,South,Beauty,,Haircare Item 679,1,35113,33.38,23391.21,Credit Card,App
ORD10205,2024-02-08,CUST3362,,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture Item 283,3,1526,19.42,3688.86,Credit Card,Website
ORD10206,2024-10-15,CUST9204,Other,Uttar Pradesh,North,Beauty,Haircare,Haircare Item 493,2,45674,29.48,64415.62,UPI,app
ORD10207,2024-04-28,CUST6347,Male,Telangana,South,Electronics,,Audio Item 719,5,39533,8.97,179940.32,Debit Card,app
ORD10208,2024-04-26,CUST5839,Female,Maharashtra,West,Beauty,Fragrance,Fragrance Item 290,5,43797,22.6,169491.21,UPI,Mobile Web
ORD10209,2024-03-19,CUST6050,,Gujarat,West,Fashion,,Ethnic Item 424,3,7482,16.56,18728.37,Credit Card,App
ORD10210,2024-03-08,CUST2692,Male,Haryana,North,Fashion,Ethnic,Ethnic Item 559,5,36855,20.25,146961.49,Credit Card,WEB
ORD10211,2024-02-17,CUST2387,Female,Bihar,East,Home & Kitchen,Appliances,Appliances Item 112,3,27619,10.82,73894.36,Debit Card,Website
ORD10212,2024-03-12,CUST5521,,Rajasthan,West,Home & Kitchen,,Storage Item 604,2,4646,10.51,8315.28,Debit Card,
ORD10213,2024-02-09,CUST8501,Male,Maharashtra,West,Home & Kitchen,Decor,Decor Item 838,4,39415,14.25,135193.4,Credit Card,App
ORD10214,2024-07-21,CUST3230,Other,Maharashtra,West,Beauty,,Haircare Item 550,3,28720,31.31,59183.73,,
ORD10215,2024-04-12,CUST9044,Female,West Bengal,East,Home & Kitchen,,Decor Item 507,3,19600,16.02,49378.41,Debit Card,Mobile Web
ORD10216,2024-07-20,CUST1440,,Maharashtra,West,Electronics,Laptops,Laptops Item 706,5,12291,11.82,54192.79,Debit Card,
ORD10217,2024-05-29,CUST4965,Other,Telangana,South,Electronics,Accessories,Accessories Item 789,4,9621,11.33,34122.47,Debit Card,
ORD10218,2024-07-12,CUST7853,Male,Haryana,North,Beauty,,Fragrance Item 696,4,35520,25.13,106372.1,,WEB
ORD10219,2024-11-22,CUST1725,,Haryana,North,Electronics,,Laptops Item 773,3,11401,11.47,30279.92,Debit Card,App
ORD10220,2024-01-06,CUST4621,,Haryana,North,Home & Kitchen,,Decor Item 622,5,37068,13.71,159934.01,Debit Card,app
ORD10221,2024-12-13,CUST2406,Male,Bihar,East,Fashion,Accessories,Accessories Item 125,4,7351,15.91,24726.22,Credit Card,Mobile Web
ORD10222,2024-06-24,CUST8412,Other,West Bengal,East,Fashion,Ethnic,Ethnic Item 456,4,6897,18.76,22411.58,Credit Card,App
ORD10223,2024-12-29,CUST4996,Female,Haryana,North,Electronics,Audio,Audio Item 763,1,44877,13.0,39042.77,Credit Card,WEB
ORD10224,2024-08-06,CUST8080,,West Bengal,East,Fashion,Ethnic,Ethnic Item 744,2,12715,22.81,19629.52,,Website
ORD10225,2024-08-18,CUST2025,Male,Bihar,East,Beauty,Fragrance,Fragrance Item 104,2,13986,20.57,22219.03,Credit Card,Mobile Web
ORD10226,2024-04-10,CUST6134,,West Bengal,East,Electronics,,Audio Item 786,4,35084,20.52,111535.08,,App
ORD10227,2024-06-27,CUST3194,Other,Maharashtra,West,Beauty,Makeup,Makeup Item 933,3,40770,26.8,89526.8,COD,Mobile Web
ORD10228,2024-02-29,CUST7286,,Punjab,North,Home & Kitchen,Decor,Decor Item 623,4,27909,13.95,96066.81,Debit Card,
ORD10229,2024-10-02,CUST8389,Male,Kerala,South,Fashion,,Women Wear Item 601,3,9694,13.74,25085.56,UPI,app
ORD10230,2024-03-10,CUST8272,,Uttar Pradesh,North,Beauty,Fragrance,Fragrance Item 518,4,27738,40.88,65590.4,UPI,WEB
ORD10231,2024-01-16,CUST3755,,Karnataka,South,Fashion,,Accessories Item 133,3,15235,20.75,36220.22,,WEB
ORD10232,2024-02-27,CUST1681,,Bihar,East,Electronics,Audio,Audio Item 893,5,24542,10.42,109923.09,Debit Card,App
ORD10233,2024-11-30,CUST2425,,Karnataka,South,Fashion,Accessories,Accessories Item 995,1,29973,15.26,25400.23,COD,Website
ORD10234,2024-10-28,CUST4390,Male,Kerala,South,Home & Kitchen,,Appliances Item 269,5,9624,23.48,36820.54,,Mobile Web
ORD10235,2024-11-01,CUST9428,Male,Odisha,East,Fashion,Accessories,Accessories Item 820,3,19461,30.04,40846.73,Debit Card,App
ORD10236,2024-05-21,CUST5055,,Telangana,South,Fashion,,Women Wear Item 355,2,47121,16.44,78746.79,COD,WEB
ORD10237,2024-11-19,CUST2525,,Rajasthan,West,Beauty,,Fragrance Item 562,1,42025,30.89,29042.65,Credit Card,app
ORD10238,2024-09-06,CUST6869,Male,Maharashtra,West,Electronics,,Mobiles Item 848,4,42104,11.64,148809.96,COD,app
ORD10239,2024-04-18,CUST3139,,West Bengal,East,Home & Kitchen,,Storage Item 948,3,22635,13.21,58934.98,UPI,App
ORD10240,2024-02-20,CUST8009,Female,Tamil Nadu,South,Beauty,Skincare,Skincare Item 227,2,29420,24.13,44641.69,Credit Card,Website
ORD10241,2024-05-20,CUST3711,Male,Haryana,North,Home & Kitchen,,Storage Item 184,3,44049,18.56,107624.48,Credit Card,
ORD10242,2024-12-24,CUST4496,,Karnataka,South,Fashion,Ethnic,Ethnic Item 771,1,46617,11.9,41067.86,COD,WEB
ORD10243,2024-04-25,CUST7919,Female,Odisha,East,Beauty,,Skincare Item 108,3,8403,34.76,16445.57,UPI,Website
ORD10244,2024-07-15,CUST3181,Female,Haryana,North,Electronics,Mobiles,Mobiles Item 420,3,20111,6.37,56489.01,,WEB
ORD10245,2024-01-05,CUST7745,,Bihar,East,Fashion,Ethnic,Ethnic Item 459,2,41661,24.97,62520.35,UPI,App
ORD10246,2024-03-12,CUST5059,Other,Karnataka,South,Electronics,Accessories,Accessories Item 459,4,21111,18.08,69180.69,COD,WEB
ORD10247,2024-11-03,CUST9348,Female,Bihar,East,Home & Kitchen,,Furniture Item 968,3,13964,12.77,36543.97,Credit Card,
ORD10248,2024-01-28,CUST2163,Male,Karnataka,South,Fashion,,Ethnic Item 495,1,16299,19.99,13040.56,Credit Card,Website
ORD10249,2024-07-17,CUST2195,Male,Telangana,South,Beauty,Haircare,Haircare Item 659,2,31368,34.09,41349.89,UPI,Mobile Web
ORD10250,2024-04-20,CUST7806,,Delhi,North,Electronics,,Accessories Item 618,3,41694,12.13,109914.19,UPI,
ORD10251,2024-10-01,CUST4329,Female,Odisha,East,Fashion,,Accessories Item 185,3,5678,20.23,13588.69,Debit Card,WEB
ORD10252,2024-11-20,CUST4909,Male,Karnataka,South,Electronics,Audio,Audio Item 815,4,48338,14.53,165249.68,UPI,app
ORD10253,2024-02-29,CUST3248,Male,West Bengal,East,Electronics,Audio,Audio Item 782,2,8327,5.13,15800.21,Debit Card,Mobile Web
ORD10254,2024-09-24,CUST5403,Male,Odisha,East,Home & Kitchen,Decor,Decor Item 480,2,49637,16.72,82678.5,Credit Card,
ORD10255,2024-08-07,CUST8457,Other,Rajasthan,West,Electronics,Audio,Audio Item 829,5,41625,5.77,196114.73,Debit Card,
ORD10256,2024-10-17,CUST2889,Female,Punjab,North,Home & Kitchen,Decor,Decor Item 361,1,38111,21.16,30048.04,UPI,
ORD10257,2024-01-07,CUST1579,,Uttar Pradesh,North,Electronics,Accessories,Accessories Item 472,4,10335,6.79,38533.18,Credit Card,Website
ORD10258,2024-08-01,CUST9225,Male,Kerala,South,Home & Kitchen,Storage,Storage Item 945,1,37956,10.59,33935.65,COD,
ORD10259,2024-09-21,CUST6090,Other,Delhi,North,Beauty,Skincare,Skincare Item 998,4,19001,30.47,52845.16,,app
ORD10260,2024-01-05,CUST8600,Other,Maharashtra,West,Fashion,,Accessories Item 677,3,48968,22.45,113917.66,COD,
ORD10261,2024-10-06,CUST6675,Male,Karnataka,South,Fashion,,Women Wear Item 106,4,2066,14.66,7052.5,UPI,
ORD10262,2024-12-02,CUST1981,Female,Gujarat,West,Home & Kitchen,,Furniture Item 310,5,16108,11.3,71441.2,UPI,App
ORD10263,2024-04-28,CUST3187,,Telangana,South,Beauty,Haircare,Haircare Item 569,1,38561,16.91,32039.74,,WEB
ORD10264,2024-02-01,CUST7438,Other,Gujarat,West,Fashion,,Women Wear Item 398,3,21144,28.52,45340.66,Debit Card,Mobile Web
ORD10265,2024-04-29,CUST3693,,Haryana,North,Fashion,,Women Wear Item 898,5,7641,13.11,33197.01,Credit Card,app
ORD10266,2024-03-02,CUST2964,Male,Odisha,East,Home & Kitchen,Decor,Decor Item 562,3,30865,8.98,84284.49,Credit Card,
ORD10267,2024-12-26,CUST5066,Other,Kerala,South,Electronics,,Laptops Item 955,3,10220,5.91,28847.34,,App
ORD10268,2024-12-12,CUST5093,Male,Rajasthan,West,Home & Kitchen,,Decor Item 131,4,30135,13.34,104460.8,UPI,
ORD10269,2024-03-12,CUST7563,Other,Haryana,North,Electronics,Mobiles,Mobiles Item 950,2,9066,9.77,16359.8,,WEB
ORD10270,2024-05-12,CUST3110,Male,Telangana,South,Electronics,,Mobiles Item 166,2,42835,9.43,77587.62,UPI,App
ORD10271,2024-08-24,CUST7990,Female,Delhi,North,Fashion,,Ethnic Item 941,4,33014,10.59,118071.74,COD,Website
ORD10272,2024-05-20,CUST5835,,Rajasthan,West,Beauty,,Makeup Item 135,5,41078,27.34,149237.31,,app
ORD10273,2024-02-01,CUST9614,Female,Haryana,North,Home & Kitchen,Appliances,Appliances Item 240,4,13571,14.64,46336.94,Debit Card,
ORD10274,2024-12-31,CUST5430,Female,Maharashtra,West,Beauty,Fragrance,Fragrance Item 452,5,33424,21.43,131302.69,Credit Card,WEB
ORD10275,2024-04-22,CUST4813,Female,Delhi,North,Home & Kitchen,Furniture,Furniture Item 928,4,35196,10.36,126196.68,COD,
ORD10276,2024-05-03,CUST3846,Female,Rajasthan,West,Electronics,Laptops,Laptops Item 689,4,23752,14.35,81372.39,,Mobile Web
ORD10277,2024-12-23,CUST4084,,Maharashtra,West,Electronics,,Audio Item 681,5,9812,10.63,43844.39,COD,app
ORD10278,2024-01-20,CUST1011,Other,Haryana,North,Electronics,Laptops,Laptops Item 716,2,1806,10.26,3241.25,COD,Mobile Web
ORD10279,2024-03-31,CUST3320,Male,Karnataka,South,Home & Kitchen,,Furniture Item 122,2,38944,21.8,60909.49,UPI,Mobile Web
ORD10280,2024-12-26,CUST3580,,Tamil Nadu,South,Beauty,,Skincare Item 444,3,21642,17.73,53415.25,Credit Card,Website
ORD10281,2024-12-28,CUST5825,Female,Odisha,East,Home & Kitchen,Decor,Decor Item 781,5,11991,10.68,53554.35,UPI,
ORD10282,2024-10-20,CUST2705,,Gujarat,West,Electronics,Laptops,Laptops Item 716,3,40567,10.09,109418.29,Credit Card,
ORD10283,2024-02-09,CUST6500,,Uttar Pradesh,North,Home & Kitchen,Storage,Storage Item 271,1,46962,15.05,39894.05,Credit Card,Website
ORD10284,2024-05-07,CUST7323,,Kerala,South,Electronics,,Audio Item 362,1,47713,5.01,45321.24,COD,app
ORD10285,2024-09-09,CUST4695,Female,Gujarat,West,Home & Kitchen,,Appliances Item 203,4,38383,14.76,130863.7,UPI,
ORD10286,2024-01-18,CUST7151,Female,Rajasthan,West,Electronics,Audio,Audio Item 367,1,5362,8.42,4910.62,,App
ORD10287,2024-06-22,CUST3573,Male,Bihar,East,Beauty,Skincare,Skincare Item 541,2,40301,32.8,54168.52,Credit Card,Website
ORD10288,2024-04-07,CUST9043,Female,Gujarat,West,Home & Kitchen,Storage,Storage Item 404,2,6785,8.04,12478.65,Credit Card,App
ORD10289,2024-08-06,CUST5781,Male,Haryana,North,Home & Kitchen,,Appliances Item 304,1,2186,8.1,2008.84,UPI,Mobile Web
ORD10290,2024-07-22,CUST7249,Other,West Bengal,East,Beauty,Haircare,Haircare Item 193,5,25896,18.7,105270.32,Debit Card,App
ORD10291,2024-05-14,CUST2584,Male,West Bengal,East,Beauty,,Haircare Item 331,3,37478,16.23,94182.83,,app
ORD10292,2024-10-28,CUST8779,Female,Uttar Pradesh,North,Electronics,,Accessories Item 938,5,27935,20.52,111015.38,Credit Card,App
ORD10293,2024-07-21,CUST3738,Female,Telangana,South,Electronics,Laptops,Laptops Item 223,4,11829,14.49,40459.62,COD,App
ORD10294,2024-08-04,CUST2097,Male,Haryana,North,Beauty,,Makeup Item 942,2,39497,20.16,63070.6,,app
ORD10295,2024-10-09,CUST9561,,Maharashtra,West,Home & Kitchen,Appliances,Appliances Item 994,1,46402,14.35,39745.23,Debit Card,Website
ORD10296,2024-03-16,CUST6633,,Bihar,East,Electronics,,Mobiles Item 676,1,19249,19.14,15563.85,Debit Card,
ORD10297,2024-09-05,CUST7581,Male,Bihar,East,Beauty,,Skincare Item 276,3,26909,17.88,66295.39,Credit Card,
ORD10298,2024-05-01,CUST5965,Other,Delhi,North,Beauty,,Haircare Item 481,1,22642,31.35,15544.25,Debit Card,
ORD10299,2024-12-22,CUST6257,Other,Tamil Nadu,South,Electronics,,Laptops Item 237,3,49240,9.43,133788.37,,
ORD10300,2024-02-15,CUST9462,Other,Uttar Pradesh,North,Beauty,Makeup,Makeup Item 943,4,49058,24.69,147783.88,,
ORD10301,2024-03-22,CUST4158,Female,Haryana,North,Home & Kitchen,Appliances,Appliances Item 238,5,37768,7.61,174473.22,COD,App
ORD10302,2024-08-21,CUST3029,Male,Delhi,North,Home & Kitchen,Decor,Decor Item 380,3,30923,12.58,81101.54,Credit Card,app
ORD10303,2024-10-31,CUST5237,Male,West Bengal,East,Fashion,,Ethnic Item 700,5,23421,23.64,89422.58,UPI,app
ORD10304,2024-01-26,CUST7709,Male,Punjab,North,Fashion,Women Wear,Women Wear Item 762,2,44913,14.13,77129.44,Debit Card,Website
ORD10305,2024-11-27,CUST5511,,Punjab,North,Electronics,,Laptops Item 358,5,20518,12.13,90148.5,Credit Card,app
ORD10306,2024-05-09,CUST2676,Male,Uttar Pradesh,North,Beauty,,Haircare Item 793,5,41368,22.94,159384.59,,
ORD10307,2024-10-31,CUST5529,Other,Bihar,East,Home & Kitchen,,Storage Item 800,1,32071,8.34,29396.09,Credit Card,
ORD10308,2024-12-30,CUST7620,Other,Tamil Nadu,South,Home & Kitchen,Decor,Decor Item 253,5,16248,18.5,66214.41,UPI,
ORD10309,2024-09-11,CUST4111,Other,Rajasthan,West,Home & Kitchen,Appliances,Appliances Item 514,4,48782,5.53,184337.84,,
ORD10310,2024-08-31,CUST3967,Other,Tamil Nadu,South,Home & Kitchen,Storage,Storage Item 965,2,43597,18.15,71370.54,Debit Card,Website
ORD10311,2024-05-12,CUST6031,,Kerala,South,Fashion,,Accessories Item 770,1,15065,17.11,12488.03,Credit Card,Mobile Web
ORD10312,2024-10-26,CUST2166,,Rajasthan,West,Beauty,Skincare,Skincare Item 581,1,42075,37.34,26364.16,,App
ORD10313,2024-12-14,CUST6614,,Gujarat,West,Home & Kitchen,,Appliances Item 155,2,9502,19.89,15225.01,COD,Mobile Web
ORD10314,2024-04-02,CUST1077,,Karnataka,South,Electronics,,Accessories Item 440,2,21039,15.88,35394.76,COD,
ORD10315,2024-03-27,CUST8035,,Bihar,East,Fashion,,Ethnic Item 904,1,8980,31.21,6177.75,Debit Card,app
ORD10316,2024-01-03,CUST1067,Female,Delhi,North,Fashion,Accessories,Accessories Item 114,3,35301,13.81,91276.17,Credit Card,Mobile Web
ORD10317,2024-03-07,CUST5764,,Haryana,North,Beauty,,Haircare Item 271,1,3496,20.96,2763.1,Debit Card,
ORD10318,2024-03-09,CUST7609,Male,Maharashtra,West,Beauty,Haircare,Haircare Item 868,2,11305,33.96,14931.26,COD,
ORD10319,2024-03-08,CUST1612,,Uttar Pradesh,North,Electronics,,Laptops Item 226,3,47103,11.51,125050.83,,WEB
ORD10320,2024-01-25,CUST7828,,Bihar,East,Electronics,,Mobiles Item 769,1,3661,11.9,3225.43,UPI,WEB
ORD10321,2024-05-09,CUST2654,Other,West Bengal,East,Fashion,Women Wear,Women Wear Item 811,1,20233,18.42,16506.6,Debit Card,
ORD10322,2024-02-23,CUST4272,Other,Odisha,East,Electronics,Audio,Audio Item 216,1,33119,6.99,30805.15,Credit Card,
ORD10323,2024-07-28,CUST8875,Other,Rajasthan,West,Fashion,Men Wear,Men Wear Item 661,4,14111,23.76,43030.6,UPI,App
ORD10324,2024-12-09,CUST2659,Other,Haryana,North,Electronics,Accessories,Accessories Item 252,1,34035,5.75,32077.82,Debit Card,Mobile Web
ORD10325,2024-05-15,CUST6901,Other,West Bengal,East,Electronics,,Mobiles Item 932,2,3085,13.52,5335.66,UPI,App
ORD10326,2024-01-24,CUST5395,Male,Delhi,North,Fashion,,Women Wear Item 436,3,29186,29.1,62077.06,Credit Card,Website
ORD10327,2024-02-28,CUST7909,Female,Gujarat,West,Beauty,Fragrance,Fragrance Item 378,4,45713,32.01,124314.8,COD,
ORD10328,2024-01-31,CUST8178,Female,Telangana,South,Fashion,,Men Wear Item 526,5,32132,26.05,118815.63,Credit Card,WEB
ORD10329,2024-01-15,CUST2037,Other,Telangana,South,Fashion,,Ethnic Item 599,1,27453,18.81,22288.06,UPI,
ORD10330,2024-12-13,CUST2560,,Odisha,East,Fashion,Accessories,Accessories Item 631,5,45604,24.01,173268.74,Debit Card,Mobile Web
ORD10331,2024-12-05,CUST3571,,Tamil Nadu,South,Beauty,,Makeup Item 959,5,40667,16.09,170615.71,COD,App
ORD10332,2024-09-08,CUST7203,,Maharashtra,West,Fashion,Accessories,Accessories Item 384,1,33722,14.45,28847.78,UPI,app
ORD10333,2024-08-15,CUST9148,Male,Karnataka,South,Beauty,Skincare,Skincare Item 977,4,29799,21.32,93781.95,Debit Card,app
ORD10334,2024-01-19,CUST9328,Female,Odisha,East,Electronics,,Mobiles Item 910,5,41071,11.38,181995.09,Credit Card,Mobile Web
ORD10335,2024-01-28,CUST6952,,Telangana,South,Fashion,Ethnic,Ethnic Item 439,5,41116,22.0,160354.41,UPI,
ORD10336,2024-12-03,CUST2741,Male,Uttar Pradesh,North,Electronics,Audio,Audio Item 463,3,36393,10.22,98021.07,Debit Card,Website
ORD10337,2024-07-28,CUST4122,Other,Haryana,North,Home & Kitchen,Decor,Decor Item 292,1,26248,8.23,24086.78,Debit Card,App
ORD10338,2024-11-20,CUST9172,Male,Telangana,South,Electronics,Accessories,Accessories Item 568,5,33543,6.35,157071.2,,app
ORD10339,2024-10-26,CUST6273,,West Bengal,East,Fashion,,Women Wear Item 848,2,7286,24.85,10951.24,,
ORD10340,2024-05-07,CUST9393,Other,Rajasthan,West,Beauty,,Haircare Item 401,4,9240,17.76,30394.57,,
ORD10341,2024-04-21,CUST3913,Other,Uttar Pradesh,North,Fashion,Accessories,Accessories Item 803,3,44564,12.65,116775.37,Credit Card,WEB
ORD10342,2024-09-02,CUST1414,,Bihar,East,Beauty,Haircare,Haircare Item 998,4,1336,25.45,3983.71,UPI,
ORD10343,2024-01-29,CUST5835,Female,Uttar Pradesh,North,Home & Kitchen,Decor,Decor Item 393,3,10096,17.59,24960.12,Credit Card,
ORD10344,2024-08-19,CUST1769,,Haryana,North,Fashion,,Ethnic Item 343,5,46121,15.75,194278.32,Debit Card,
ORD10345,2024-12-16,CUST8259,Female,Maharashtra,West,Electronics,,Mobiles Item 861,3,13809,11.21,36784.85,,WEB
ORD10346,2024-11-04,CUST3847,Male,Uttar Pradesh,North,Fashion,,Accessories Item 559,2,45238,11.49,80080.87,UPI,app
ORD10347,2024-05-22,CUST8640,Female,Odisha,East,Home & Kitchen,Decor,Decor Item 264,5,17212,5.08,81684.13,COD,Mobile Web
ORD10348,2024-11-01,CUST6207,Female,Delhi,North,Home & Kitchen,Appliances,Appliances Item 908,5,36555,14.52,156236.44,,App
ORD10349,2024-09-15,CUST6437,Other,Punjab,North,Beauty,,Fragrance Item 194,3,14996,32.67,30291.35,Credit Card,Website
ORD10350,2024-11-12,CUST4994,Male,Odisha,East,Beauty,,Skincare Item 217,3,29707,19.81,71468.84,Debit Card,
ORD10351,2024-02-28,CUST9335,,Gujarat,West,Home & Kitchen,,Storage Item 125,5,25073,12.71,109425.3,UPI,Mobile Web
ORD10352,2024-11-29,CUST2072,Female,Uttar Pradesh,North,Home & Kitchen,Furniture,Furniture Item 198,2,35756,13.0,62216.81,Debit Card,
ORD10353,2024-02-23,CUST6434,Male,Uttar Pradesh,North,Beauty,Skincare,Skincare Item 864,2,2056,24.18,3117.53,UPI,App
ORD10354,2024-04-01,CUST8391,,Karnataka,South,Home & Kitchen,,Furniture Item 688,2,17450,15.56,29469.46,Credit Card,App
ORD10355,2024-07-18,CUST1745,Male,Tamil Nadu,South,Electronics,,Mobiles Item 756,5,4644,12.56,20303.66,,App
ORD10356,2024-05-28,CUST1504,,Karnataka,South,Home & Kitchen,Furniture,Furniture Item 388,4,25496,10.93,90840.52,,Website
ORD10357,2024-03-10,CUST7113,Male,Kerala,South,Beauty,Haircare,Haircare Item 749,2,20033,39.96,24053.99,UPI,App
ORD10358,2024-01-03,CUST6633,Female,Bihar,East,Beauty,,Skincare Item 412,2,49540,29.83,69525.81,,Website
ORD10359,2024-03-23,CUST1891,,Punjab,North,Fashion,Accessories,Accessories Item 298,1,12385,32.79,8324.28,Credit Card,
ORD10360,2024-02-04,CUST6851,Female,Rajasthan,West,Electronics,Laptops,Laptops Item 843,5,32428,14.52,138604.73,UPI,Mobile Web
ORD10361,2024-11-13,CUST6008,Female,Haryana,North,Fashion,,Accessories Item 597,4,22018,22.33,68408.3,Credit Card,app
ORD10362,2024-03-27,CUST8145,Other,Delhi,North,Home & Kitchen,,Decor Item 904,2,47174,22.54,73085.6,COD,
ORD10363,2024-06-18,CUST3879,Male,West Bengal,East,Beauty,,Fragrance Item 467,3,32414,26.03,71926.57,COD,WEB
ORD10364,2024-04-10,CUST7637,Female,Rajasthan,West,Electronics,Mobiles,Mobiles Item 119,5,41894,7.44,193892.3,,Mobile Web
ORD10365,2024-10-05,CUST5767,Female,Odisha,East,Beauty,,Makeup Item 474,4,15134,32.83,40662.79,,WEB
ORD10366,2024-02-16,CUST9423,Female,Gujarat,West,Home & Kitchen,,Furniture Item 778,2,40741,15.26,69045.87,COD,Website
ORD10367,2024-10-16,CUST4796,Male,Bihar,East,Fashion,,Ethnic Item 467,1,14840,25.23,11095.95,Credit Card,Website
ORD10368,2024-01-22,CUST1653,Other,Tamil Nadu,South,Fashion,Accessories,Accessories Item 497,4,30295,27.63,87696.71,,
ORD10369,2024-05-20,CUST2275,Other,Telangana,South,Home & Kitchen,,Decor Item 485,4,24440,13.82,84254.28,COD,WEB
ORD10370,2024-07-26,CUST3276,,Maharashtra,West,Home & Kitchen,Appliances,Appliances Item 911,4,40097,5.1,152209.87,COD,App
ORD10371,2024-09-20,CUST2938,Female,Tamil Nadu,South,Home & Kitchen,,Decor Item 253,2,10812,10.43,19367.89,Credit Card,
ORD10372,2024-02-28,CUST7732,Male,West Bengal,East,Beauty,Fragrance,Fragrance Item 315,5,11067,27.95,39871.53,UPI,Website
ORD10373,2024-10-20,CUST3406,Male,Bihar,East,Fashion,Women Wear,Women Wear Item 744,5,3068,38.94,9366.25,Credit Card,Website
ORD10374,2024-09-21,CUST8723,,Gujarat,West,Electronics,Audio,Audio Item 187,2,29938,11.07,53250.57,COD,
ORD10375,2024-07-29,CUST6614,,Bihar,East,Fashion,Women Wear,Women Wear Item 738,5,17835,13.35,77266.18,COD,app
ORD10376,2024-07-16,CUST3450,Male,Punjab,North,Electronics,Mobiles,Mobiles Item 307,5,33553,11.84,147895.45,Debit Card,WEB
ORD10377,2024-11-03,CUST1019,,Delhi,North,Electronics,,Mobiles Item 593,2,40049,10.39,71773.53,Credit Card,
ORD10378,2024-01-23,CUST2600,,Kerala,South,Beauty,Makeup,Makeup Item 921,4,25484,22.01,79499.52,Credit Card,app
ORD10379,2024-04-29,CUST1089,Male,Telangana,South,Electronics,Audio,Audio Item 712,5,27281,7.58,126068.16,,App
ORD10380,2024-07-11,CUST5155,Other,Tamil Nadu,South,Fashion,,Accessories Item 518,3,7485,13.1,19514.39,,Mobile Web
ORD10381,2024-11-09,CUST7065,,Rajasthan,West,Beauty,,Makeup Item 523,5,37040,24.65,139549.39,Credit Card,WEB
ORD10382,2024-06-25,CUST3650,Male,Karnataka,South,Beauty,Makeup,Makeup Item 975,1,49508,19.6,39806.7,,app
ORD10383,2024-06-22,CUST8727,,Karnataka,South,Electronics,Laptops,Laptops Item 498,1,6469,13.23,5612.99,UPI,Mobile Web
ORD10384,2024-04-23,CUST9536,Other,Maharashtra,West,Electronics,Mobiles,Mobiles Item 841,4,26756,11.14,95101.89,COD,
ORD10385,2024-09-10,CUST9364,Female,West Bengal,East,Electronics,Laptops,Laptops Item 970,5,19243,6.95,89530.5,UPI,Mobile Web
ORD10386,2024-05-02,CUST7474,,Tamil Nadu,South,Electronics,Laptops,Laptops Item 188,3,26677,8.53,73203.33,,App
ORD10387,2024-12-26,CUST5530,Female,Haryana,North,Electronics,Audio,Audio Item 843,5,38703,8.48,177103.08,Debit Card,app
ORD10388,2024-10-21,CUST9243,Other,Delhi,North,Home & Kitchen,,Decor Item 516,5,7477,18.73,30382.32,UPI,
