order_id,order_date,cust_id,gender,state,region,category,sub_category,product_name,quantity,unit_price,discount_pct,final_amount,payment_mode
ORD10205,2024-02-24,CUST4070,Male,Delhi,North,Home & Kitchen,Furniture,Furniture 559,3,7199,6.99,20087.89,Debit Card
ORD10206,2024-09-19,CUST6315,Unknown,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 494,5,6599,10.97,29375.7,UPI
ORD10207,2024-07-30,CUST3274,Female,Tamil Nadu,South,Fashion,Unknown,Item 408,2,45412,17.61,74825.68,COD
ORD10208,2024-03-15,CUST6916,Female,Delhi,North,Beauty,Hair Care,Haircare 352,3,32234,42.91,55202.66,Debit Card
ORD10209,2024-11-11,CUST7224,Unknown,Haryana,North,Electronics,Unknown,Mobile Phones 982,1,26432,8.32,24232.28,Credit Card
ORD10210,2024-06-20,CUST6147,Male,Tamil Nadu,South,Fashion,Women Wear,Women Wear 507,5,46066,14.02,198044.58,Credit Card
ORD10211,2024-12-21,CUST4273,Female,West Bengal,East,Fashion,Ethnic,Ethnic 658,3,26251,17.3,65128.49,COD
ORD10212,2024-01-14,CUST3280,Other,West Bengal,East,Fashion,Women Wear,Women Wear 410,1,27313,23.46,20905.49,COD
ORD10213,2024-12-03,CUST9755,Female,Haryana,North,Beauty,Hair Care,Haircare 990,5,31907,26.64,117027.09,Credit Card
ORD10214,2024-01-19,CUST7547,Unknown,Punjab,North,Electronics,Unknown,Mobile Phones 439,2,42901,11.13,76255.0,Credit Card
ORD10215,2024-01-06,CUST4621,Male,Delhi,North,Fashion,Unknown,Item 483,5,38544,23.75,146942.66,Credit Card
ORD10216,2024-12-13,CUST2406,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances 951,1,19861,11.24,17628.7,COD
ORD10217,2024-06-08,CUST8412,Female,Punjab,North,Fashion,Ethnic,Ethnic 168,3,31705,11.95,83746.42,COD
ORD10218,2024-12-29,CUST3858,Female,Delhi,North,Home & Kitchen,Home Decor,Decor 263,2,49028,8.66,89565.63,Credit Card
ORD10219,2024-08-06,CUST7481,Male,Tamil Nadu,South,Beauty,Skin Care,skin_care 855,2,42474,28.15,61038.4,Unknown
ORD10220,2024-08-18,CUST2025,Female,Maharashtra,West,Beauty,Skin Care,skin_care 204,2,18741,30.05,26219.97,Debit Card
ORD10221,2024-07-06,CUST6134,Female,Punjab,North,Beauty,Makeup,Makeup 497,4,35084,34.32,92175.03,Unknown
ORD10222,2024-10-27,CUST5873,Female,Delhi,North,Home & Kitchen,Unknown,Item 704,2,44644,21.83,69800.22,UPI
ORD10223,2024-06-09,CUST7364,Male,Delhi,North,Home & Kitchen,Unknown,decor_items 710,3,45945,7.12,128020.63,COD
ORD10224,2024-07-15,CUST5732,Male,Tamil Nadu,South,Beauty,Unknown,Item 291,2,36866,18.34,60211.53,Credit Card
ORD10225,2024-11-13,CUST9281,Other,Delhi,North,Electronics,Mobile,mobiles 606,2,25662,14.64,43811.04,Credit Card
ORD10226,2024-07-31,CUST4613,Female,West Bengal,East,Beauty,Skin Care,Skincare 133,5,2522,30.92,8711.29,COD
ORD10227,2024-10-02,CUST2871,Female,Punjab,North,Beauty,Hair Care,Haircare 893,5,33976,17.26,140551.54,Debit Card
ORD10228,2024-10-04,CUST5055,Female,Delhi,North,Beauty,Skin Care,skin_care 995,4,7211,29.72,20271.63,UPI
ORD10229,2024-05-14,CUST6744,Unknown,Punjab,North,Beauty,Skin Care,skin_care 827,2,48840,26.76,71542.32,Unknown
ORD10230,2024-03-25,CUST9827,Male,Maharashtra,West,Fashion,Unknown,Men Wear 431,5,23491,28.9,83505.97,COD
ORD10231,2024-10-20,CUST3174,Male,Punjab,North,Fashion,Unknown,Men Wear 249,3,43484,17.55,107553.93,Credit Card
ORD10232,2024-12-12,CUST2525,Male,Tamil Nadu,South,Fashion,Women Wear,Women Wear 627,4,25087,19.04,81241.91,COD
ORD10233,2024-08-20,CUST6869,Unknown,Tamil Nadu,South,Electronics,Mobile,Mobiles 164,4,42104,11.64,148809.96,Debit Card
ORD10234,2024-04-21,CUST3139,Female,Tamil Nadu,South,Beauty,Makeup,Makeup 972,3,22635,25.95,50286.23,Debit Card
ORD10235,2024-12-15,CUST3588,Male,Delhi,North,Electronics,Accessories,Accessories 567,1,8642,14.29,7406.68,UPI
ORD10236,2024-04-13,CUST2350,Female,West Bengal,East,Home & Kitchen,Furniture,Furniture 780,1,43399,10.41,38882.67,COD
ORD10237,2024-07-21,CUST2276,Male,West Bengal,East,Fashion,Unknown,Men Wear 707,1,571,14.27,489.53,COD
ORD10238,2024-12-14,CUST8826,Male,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 334,1,28176,11.94,24811.7,Credit Card
ORD10239,2024-02-22,CUST3340,Male,Delhi,North,Home & Kitchen,Unknown,decor_items 643,4,49858,18.12,163299.99,Unknown
ORD10240,2024-11-08,CUST8248,Unknown,West Bengal,East,Beauty,Skin Care,skin_care 322,2,27481,27.32,39945.55,UPI
ORD10241,2024-03-12,CUST2380,Male,Delhi,North,Beauty,Hair Care,Haircare 666,3,9663,27.94,20890.05,Unknown
ORD10242,2024-11-07,CUST7418,Female,Punjab,North,Home & Kitchen,Unknown,Item 761,5,33892,7.83,156191.79,UPI
ORD10243,2024-09-10,CUST1197,Female,Tamil Nadu,South,Fashion,Unknown,Item 424,1,35121,27.77,25366.32,COD
ORD10244,2024-10-18,CUST5295,Male,Tamil Nadu,South,Fashion,Unknown,Men Wear 140,1,38993,15.89,32796.66,UPI
ORD10245,2024-09-16,CUST3501,Female,Punjab,North,Beauty,Hair Care,Haircare 185,1,42478,25.73,31547.86,COD
ORD10246,2024-09-18,CUST4909,Male,Haryana,North,Home & Kitchen,Unknown,Item 350,1,20827,15.48,17602.95,UPI
ORD10247,2024-02-29,CUST1185,Male,Tamil Nadu,South,Electronics,Mobile,mobiles 608,1,1330,12.08,1169.35,Credit Card
ORD10248,2024-09-21,CUST1480,Female,West Bengal,East,Fashion,Men Wear,mens_wear 926,3,48533,27.73,105226.88,Credit Card
ORD10249,2024-09-25,CUST3734,Female,Delhi,North,Electronics,Accessories,Accessories 261,5,24101,5.55,113811.68,COD
ORD10250,2024-10-20,CUST1201,Male,West Bengal,East,Fashion,Unknown,Item 147,1,3386,38.04,2097.85,Debit Card
ORD10251,2024-07-15,CUST6241,Female,Haryana,North,Electronics,Accessories,Accessories 945,2,21589,7.48,39947.15,UPI
ORD10252,2024-07-09,CUST2129,Male,Delhi,North,Electronics,Mobile,mobiles 986,5,3509,14.54,14993.82,COD
ORD10253,2024-06-16,CUST5979,Other,Delhi,North,Beauty,Makeup,Makeup 737,2,19609,26.28,28913.03,COD
ORD10254,2024-07-07,CUST7718,Male,Maharashtra,West,Fashion,Unknown,Item 338,2,10367,10.13,18634.15,Debit Card
ORD10255,2024-11-21,CUST4902,Male,West Bengal,East,Home & Kitchen,Appliances,Appliances 603,3,7312,8.08,20164.03,UPI
ORD10256,2024-12-30,CUST8511,Other,Punjab,North,Electronics,Unknown,Item 186,4,46430,13.96,159801.33,Unknown
ORD10257,2024-09-15,CUST3141,Male,Haryana,North,Electronics,Unknown,Item 398,1,29007,11.62,25635.1,COD
ORD10258,2024-07-20,CUST3230,Unknown,West Bengal,East,Home & Kitchen,Furniture,Furniture 888,2,5394,19.15,8721.74,Unknown
ORD10259,2024-03-20,CUST4401,Male,Delhi,North,Beauty,Makeup,Makeup 415,4,8412,36.01,21532.74,Debit Card
ORD10260,2024-03-02,CUST6370,Male,Delhi,North,Home & Kitchen,Unknown,Item 193,1,14591,17.54,12031.9,COD
ORD10261,2024-07-21,CUST5093,Male,Maharashtra,West,Home & Kitchen,Unknown,decor_items 573,1,27002,17.82,22190.51,UPI
ORD10262,2024-03-03,CUST2376,Female,Delhi,North,Fashion,Men Wear,mens_wear 700,4,24895,23.73,75953.94,COD
ORD10263,2024-01-12,CUST8552,Male,Delhi,North,Beauty,Skin Care,Skincare 272,3,8529,15.85,21530.46,Unknown
ORD10264,2024-07-21,CUST4066,Female,Tamil Nadu,South,Beauty,Hair Care,Haircare 386,2,23696,19.29,38248.03,Debit Card
ORD10265,2024-01-18,CUST5583,Male,Maharashtra,West,Home & Kitchen,Appliances,Appliances 240,5,31893,5.91,150033.15,Credit Card
ORD10266,2024-11-25,CUST6636,Female,Maharashtra,West,Electronics,Unknown,Mobile Phones 614,4,36185,12.81,126192.51,Credit Card
ORD10267,2024-05-18,CUST8728,Female,Haryana,North,Home & Kitchen,Unknown,decor_items 466,1,18911,5.88,17799.25,Unknown
ORD10268,2024-03-22,CUST7363,Female,Delhi,North,Fashion,Unknown,Item 959,1,14879,30.12,10397.54,COD
ORD10269,2024-05-01,CUST4084,Unknown,Maharashtra,West,Home & Kitchen,Home Decor,Decor 929,3,37701,13.45,97886.01,Debit Card
ORD10270,2024-06-07,CUST9625,Male,Haryana,North,Electronics,Mobile,Mobiles 100,2,39930,7.19,74119.59,Credit Card
ORD10271,2024-04-13,CUST3320,Unknown,Haryana,North,Fashion,Unknown,Men Wear 213,1,10180,21.73,7967.66,Debit Card
ORD10272,2024-02-07,CUST8157,Unknown,Punjab,North,Electronics,Unknown,Mobile Phones 754,3,9442,14.76,24145.48,Debit Card
ORD10273,2024-03-30,CUST5825,Male,West Bengal,East,Fashion,Unknown,Item 281,2,25297,22.59,39164.28,UPI
ORD10274,2024-07-19,CUST2705,Male,Maharashtra,West,Fashion,Women Wear,Women Wear 244,5,14976,22.79,57812.65,Credit Card
ORD10275,2024-05-01,CUST4435,Male,Punjab,North,Fashion,Unknown,Men Wear 809,3,29770,10.23,80175.45,UPI
ORD10276,2024-05-11,CUST3725,Male,Delhi,North,Electronics,Accessories,Accessories 604,4,48510,9.2,176195.05,Credit Card
ORD10277,2024-10-06,CUST1547,Female,Tamil Nadu,South,Beauty,Skin Care,skin_care 120,2,30075,16.47,50240.78,Credit Card
ORD10278,2024-02-23,CUST2525,Female,Delhi,North,Fashion,Men Wear,mens_wear 708,1,36351,28.84,25868.58,Unknown
ORD10279,2024-12-26,CUST4367,Male,Delhi,North,Fashion,Ethnic,Ethnic 519,2,4009,12.03,7053.82,Debit Card
ORD10280,2024-05-15,CUST9043,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 155,1,26249,13.58,22685.29,Credit Card
ORD10281,2024-08-06,CUST5781,Male,Delhi,North,Beauty,Skin Care,Skincare 584,1,14062,18.42,11472.25,UPI
ORD10282,2024-07-22,CUST7249,Female,Tamil Nadu,South,Home & Kitchen,Unknown,Item 291,4,12616,10.57,45132.32,Debit Card
ORD10283,2024-05-14,CUST2584,Male,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture 784,5,4539,7.27,21045.76,Credit Card
ORD10284,2024-07-30,CUST8779,Female,Maharashtra,West,Electronics,Unknown,Item 341,4,35595,11.87,125478.53,Debit Card
ORD10285,2024-02-10,CUST3415,Male,Tamil Nadu,South,Electronics,Unknown,Item 875,5,37952,11.78,167415.1,Debit Card
ORD10286,2024-03-26,CUST3422,Unknown,Haryana,North,Fashion,Ethnic,Ethnic 709,1,45269,26.19,33412.59,COD
ORD10287,2024-02-04,CUST1202,Unknown,Delhi,North,Beauty,Makeup,Makeup 817,3,34558,24.16,78623.1,Unknown
ORD10288,2024-09-24,CUST2641,Male,Tamil Nadu,South,Beauty,Skin Care,skin_care 676,5,39030,26.65,143135.61,UPI
ORD10289,2024-10-01,CUST3821,Female,Punjab,North,Home & Kitchen,Appliances,Appliances 512,5,40408,12.1,177601.85,COD
ORD10290,2024-11-07,CUST5400,Female,West Bengal,East,Electronics,Unknown,Mobile Phones 120,2,3730,12.46,6530.67,Credit Card
ORD10291,2024-06-08,CUST6257,Female,Punjab,North,Electronics,Mobile,mobiles 846,3,49240,9.43,133788.37,Credit Card
ORD10292,2024-11-26,CUST1920,Female,Delhi,North,Beauty,Hair Care,Haircare 910,4,34349,32.34,92956.94,COD
ORD10293,2024-06-08,CUST4288,Unknown,West Bengal,East,Fashion,Unknown,Item 159,1,11886,13.86,10239.16,COD
ORD10294,2024-08-21,CUST3029,Other,Delhi,North,Fashion,Women Wear,Women Wear 131,4,33603,17.94,110300.04,COD
ORD10295,2024-09-07,CUST5237,Other,Maharashtra,West,Fashion,Unknown,Item 950,5,23421,16.88,97331.84,UPI
ORD10296,2024-01-15,CUST4387,Female,Tamil Nadu,South,Fashion,Men Wear,mens_wear 767,2,42926,14.5,73401.54,Credit Card
ORD10297,2024-01-11,CUST6004,Other,West Bengal,East,Beauty,Skin Care,skin_care 826,5,1054,19.48,4243.65,COD
ORD10298,2024-07-11,CUST7506,Female,Punjab,North,Home & Kitchen,Appliances,Appliances 204,3,44880,12.81,117393.2,UPI
ORD10299,2024-12-05,CUST5529,Other,Punjab,North,Home & Kitchen,Home Decor,Decor 432,4,4683,10.04,16850.51,COD
ORD10300,2024-12-01,CUST7620,Other,West Bengal,East,Fashion,Unknown,Item 427,2,4220,26.11,6236.43,COD
ORD10301,2024-12-01,CUST4111,Female,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 843,4,48782,5.53,184337.84,COD
ORD10302,2024-11-22,CUST3967,Female,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture 199,2,43597,18.15,71370.54,Debit Card
ORD10303,2024-05-12,CUST6031,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 907,2,23783,8.35,43594.28,Credit Card
ORD10304,2024-05-13,CUST2166,Male,Maharashtra,West,Beauty,Hair Care,Haircare 299,1,42075,26.67,30852.97,Debit Card
ORD10305,2024-12-14,CUST6614,Male,Tamil Nadu,South,Home & Kitchen,Home Decor,Decor 683,2,9502,19.89,15225.01,Debit Card
ORD10306,2024-06-10,CUST1077,Male,West Bengal,East,Electronics,Unknown,Mobile Phones 380,2,21039,11.34,37304.26,COD
ORD10307,2024-10-22,CUST8029,Male,Haryana,North,Electronics,Unknown,Item 492,4,42016,13.01,146195.96,UPI
ORD10308,2024-09-30,CUST5076,Male,Haryana,North,Electronics,Unknown,Item 810,2,1674,11.77,2954.02,Credit Card
ORD10309,2024-03-07,CUST8469,Other,Delhi,North,Home & Kitchen,Home Decor,Decor 632,1,20042,19.23,16188.53,Unknown
ORD10310,2024-06-21,CUST7609,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 333,3,49659,13.77,128465.07,COD
ORD10311,2024-04-18,CUST5190,Unknown,West Bengal,East,Fashion,Women Wear,Women Wear 647,1,25088,27.53,18181.05,Unknown
ORD10312,2024-10-31,CUST8279,Male,Delhi,North,Electronics,Mobile,Mobiles 226,1,45703,8.62,41762.92,Debit Card
ORD10313,2024-08-30,CUST9524,Female,West Bengal,East,Fashion,Unknown,Men Wear 737,3,28082,23.23,64672.88,Unknown
ORD10314,2024-08-02,CUST4272,Unknown,Delhi,North,Electronics,Mobile,Mobiles 369,1,33119,6.99,30805.15,Debit Card
ORD10315,2024-07-02,CUST8875,Female,West Bengal,East,Home & Kitchen,Home Decor,Decor 340,5,33029,18.66,134336.62,UPI
ORD10316,2024-12-09,CUST2659,Female,Delhi,North,Beauty,Skin Care,Skincare 759,5,5418,29.47,19106.23,COD
ORD10317,2024-05-31,CUST6123,Male,Punjab,North,Electronics,Mobile,mobiles 856,1,19542,8.6,17860.97,UPI
ORD10318,2024-01-24,CUST2522,Female,Delhi,North,Fashion,Women Wear,Women Wear 934,4,41250,15.37,139645.79,Credit Card
ORD10319,2024-02-28,CUST3732,Male,Tamil Nadu,South,Beauty,Hair Care,Haircare 235,4,28139,27.98,81066.29,UPI
ORD10320,2024-02-23,CUST6875,Female,Tamil Nadu,South,Beauty,Hair Care,Haircare 129,2,40563,22.6,62795.57,COD
ORD10321,2024-09-06,CUST9598,Unknown,Delhi,North,Beauty,Skin Care,Skincare 861,3,43424,21.28,102543.92,Unknown
ORD10322,2024-04-24,CUST7305,Male,West Bengal,East,Electronics,Mobile,mobiles 959,4,23159,11.64,81855.85,Debit Card
ORD10323,2024-01-28,CUST9055,Female,Delhi,North,Fashion,Ethnic,Ethnic 346,4,11339,11.5,40141.28,Credit Card
ORD10324,2024-01-26,CUST8341,Male,Maharashtra,West,Beauty,Skin Care,skin_care 977,1,30587,23.88,23281.67,Debit Card
ORD10325,2024-06-10,CUST1002,Unknown,Delhi,North,Electronics,Accessories,Accessories 193,4,2848,10.57,10187.72,Unknown
ORD10326,2024-11-22,CUST6439,Female,Punjab,North,Beauty,Makeup,Makeup 885,1,15109,31.89,10291.29,Unknown
ORD10327,2024-08-30,CUST5783,Female,West Bengal,East,Beauty,Skin Care,Skincare 634,2,643,21.83,1005.3,Credit Card
ORD10328,2024-01-24,CUST4072,Male,Haryana,North,Fashion,Ethnic,Ethnic 972,1,17165,22.22,13351.45,Credit Card
ORD10329,2024-08-22,CUST8381,Male,Haryana,North,Electronics,Mobile,Mobiles 774,5,8575,12.72,37420.68,Unknown
ORD10330,2024-03-09,CUST3903,Other,Tamil Nadu,South,Electronics,Accessories,Accessories 692,5,32149,14.24,137848.95,COD
ORD10331,2024-02-23,CUST5067,Female,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 507,4,40411,18.74,131354.09,Credit Card
ORD10332,2024-08-19,CUST6143,Other,Haryana,North,Beauty,Unknown,Item 854,3,46473,25.96,103231.24,Debit Card
ORD10333,2024-04-12,CUST6281,Other,Haryana,North,Home & Kitchen,Unknown,decor_items 218,2,33523,13.14,58237.92,Credit Card
ORD10334,2024-09-02,CUST3381,Male,Maharashtra,West,Home & Kitchen,Home Decor,Decor 786,5,7477,5.38,35374.03,UPI
ORD10335,2024-05-16,CUST1529,Female,Haryana,North,Home & Kitchen,Home Decor,Decor 933,3,13869,16.3,34823.43,Debit Card
ORD10336,2024-11-11,CUST7251,Male,West Bengal,East,Beauty,Unknown,Item 526,3,45912,28.29,98770.66,Credit Card
ORD10337,2024-01-28,CUST7025,Unknown,Delhi,North,Home & Kitchen,Unknown,Item 702,4,15281,18.67,49710.75,Debit Card
ORD10338,2024-04-10,CUST9418,Male,West Bengal,East,Home & Kitchen,Unknown,decor_items 486,1,12753,27.21,9282.66,UPI
ORD10339,2024-05-22,CUST3536,Male,Maharashtra,West,Fashion,Unknown,Item 257,3,869,16.61,2173.94,Credit Card
ORD10340,2024-01-27,CUST6207,Female,West Bengal,East,Beauty,Unknown,Item 325,3,5276,30.68,10971.87,COD
ORD10341,2024-02-04,CUST4495,Other,Maharashtra,West,Beauty,Unknown,Item 439,4,6525,21.99,20361.12,Credit Card
ORD10342,2024-05-30,CUST4994,Male,Haryana,North,Electronics,Unknown,Mobile Phones 798,4,16251,14.04,55874.21,Credit Card
ORD10343,2024-02-28,CUST8300,Male,Tamil Nadu,South,Home & Kitchen,Unknown,Item 144,3,34205,17.04,85127.09,COD
ORD10344,2024-06-13,CUST4453,Other,Maharashtra,West,Electronics,Unknown,Item 744,5,980,11.27,4347.8,COD
ORD10345,2024-02-23,CUST1620,Male,Haryana,North,Electronics,Mobile,mobiles 175,1,30595,12.17,26871.99,UPI
ORD10346,2024-05-08,CUST8094,Female,Maharashtra,West,Fashion,Ethnic,Ethnic 117,4,30064,22.6,93072.92,Credit Card
ORD10347,2024-09-30,CUST6860,Female,Delhi,North,Electronics,Unknown,Item 208,1,46433,13.48,40172.67,COD
ORD10348,2024-11-06,CUST4602,Male,Delhi,North,Beauty,Hair Care,Haircare 864,1,31563,18.13,25841.74,Credit Card
ORD10349,2024-05-31,CUST3316,Male,West Bengal,East,Home & Kitchen,Furniture,Furniture 142,1,36775,18.12,30110.82,UPI
ORD10350,2024-11-01,CUST9397,Male,Tamil Nadu,South,Electronics,Mobile,mobiles 264,3,14376,12.78,37617.47,COD
ORD10351,2024-11-11,CUST9992,Male,Punjab,North,Electronics,Unknown,Item 760,1,49720,14.32,42598.26,Debit Card
ORD10352,2024-05-28,CUST6851,Male,West Bengal,East,Home & Kitchen,Unknown,decor_items 787,5,32428,19.27,130890.6,COD
ORD10353,2024-05-25,CUST6008,Other,Maharashtra,West,Fashion,Ethnic,Ethnic 698,4,22018,22.33,68408.3,COD
ORD10354,2024-10-17,CUST8145,Female,Punjab,North,Beauty,Skin Care,Skincare 960,3,16633,43.0,28443.19,Credit Card
ORD10355,2024-12-13,CUST2783,Male,West Bengal,East,Beauty,Hair Care,Haircare 761,3,20519,24.74,46328.15,Unknown
ORD10356,2024-05-23,CUST1511,Unknown,Haryana,North,Home & Kitchen,Home Decor,Decor 695,1,1720,17.74,1414.81,Unknown
ORD10357,2024-10-29,CUST6993,Male,Haryana,North,Home & Kitchen,Unknown,Item 328,4,43354,23.28,133046.24,Unknown
ORD10358,2024-03-09,CUST3717,Unknown,Tamil Nadu,South,Electronics,Unknown,Mobile Phones 626,5,1194,11.63,5275.88,COD
ORD10359,2024-03-22,CUST5331,Female,Haryana,North,Beauty,Skin Care,Skincare 339,2,32458,27.49,47071.24,UPI
ORD10360,2024-09-22,CUST9542,Other,Punjab,North,Beauty,Skin Care,Skincare 949,1,43001,21.48,33763.77,COD
ORD10361,2024-10-23,CUST2275,Female,Maharashtra,West,Beauty,Hair Care,Haircare 357,3,39014,39.29,71052.19,Credit Card
ORD10362,2024-09-21,CUST3276,Male,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 269,5,932,12.53,4076.22,COD
ORD10363,2024-09-20,CUST2938,Other,West Bengal,East,Fashion,Men Wear,mens_wear 335,2,24238,22.04,37791.69,Credit Card
ORD10364,2024-02-28,CUST7732,Male,Tamil Nadu,South,Beauty,Skin Care,skin_care 349,5,11067,27.95,39871.53,UPI
ORD10365,2024-10-20,CUST3725,Female,Maharashtra,West,Fashion,Unknown,Item 284,1,38004,18.11,31120.63,Debit Card
ORD10366,2024-11-02,CUST8891,Male,Maharashtra,West,Home & Kitchen,Unknown,decor_items 324,4,40249,19.89,128971.26,Credit Card
ORD10367,2024-03-14,CUST4765,Male,Maharashtra,West,Home & Kitchen,Furniture,Furniture 494,4,39594,19.4,127647.07,COD
ORD10368,2024-01-09,CUST1639,Unknown,Haryana,North,Fashion,Unknown,Men Wear 644,2,31686,28.03,45607.46,Debit Card
ORD10369,2024-02-17,CUST9553,Male,Tamil Nadu,South,Fashion,Unknown,Item 479,1,44970,22.98,34633.81,UPI
ORD10370,2024-08-07,CUST5170,Male,Haryana,North,Beauty,Unknown,Item 884,5,6903,23.51,26400.6,COD
ORD10371,2024-05-25,CUST9515,Male,Maharashtra,West,Home & Kitchen,Home Decor,Decor 484,1,38378,12.84,33450.99,COD
ORD10372,2024-07-28,CUST7939,Female,Punjab,North,Fashion,Unknown,Item 474,3,17624,27.1,38543.93,Unknown
ORD10373,2024-12-14,CUST8925,Female,Tamil Nadu,South,Beauty,Unknown,Item 414,4,12212,22.4,37903.97,Unknown
ORD10374,2024-12-27,CUST3650,Male,Tamil Nadu,South,Fashion,Unknown,Men Wear 319,2,29768,25.66,44257.76,Debit Card
ORD10375,2024-06-22,CUST8133,Male,Maharashtra,West,Fashion,Unknown,Men Wear 165,1,10024,19.43,8076.0,COD
ORD10376,2024-07-08,CUST5693,Other,Delhi,North,Electronics,Accessories,Accessories 711,4,40736,11.56,144104.82,UPI
ORD10377,2024-11-23,CUST9364,Female,Tamil Nadu,South,Electronics,Unknown,Item 815,3,13262,5.34,37662.98,COD
ORD10378,2024-03-27,CUST7544,Female,West Bengal,East,Home & Kitchen,Home Decor,Decor 785,2,6191,27.93,8923.32,Credit Card
ORD10379,2024-10-27,CUST6703,Female,Haryana,North,Electronics,Unknown,Item 935,3,48088,18.62,117406.79,COD
ORD10380,2024-11-06,CUST2744,Female,Haryana,North,Beauty,Skin Care,Skincare 174,3,11971,23.14,27601.76,Debit Card
ORD10381,2024-06-23,CUST7178,Female,Delhi,North,Home & Kitchen,Unknown,Item 595,3,45994,11.64,121918.78,COD
ORD10382,2024-08-22,CUST4610,Other,West Bengal,East,Electronics,Mobile,Mobiles 818,3,4927,8.83,13476.32,COD
ORD10383,2024-07-30,CUST6603,Male,Punjab,North,Home & Kitchen,Furniture,Furniture 667,1,26644,15.11,22619.3,COD
ORD10384,2024-06-09,CUST4965,Unknown,Punjab,North,Home & Kitchen,Unknown,decor_items 371,4,48807,7.99,179619.53,COD
ORD10385,2024-04-13,CUST9071,Female,Haryana,North,Fashion,Unknown,Men Wear 106,1,44790,29.12,31749.13,Debit Card
ORD10386,2024-09-03,CUST9374,Female,Punjab,North,Beauty,Makeup,Makeup 507,4,12484,34.69,32614.25,COD
ORD10387,2024-03-06,CUST3863,Male,Delhi,North,Beauty,Unknown,Item 223,1,33430,21.95,26093.53,Debit Card
ORD10388,2024-06-10,CUST6924,Female,West Bengal,East,Electronics,Mobile,mobiles 982,4,38576,6.01,145034.22,COD
ORD10389,2024-10-07,CUST7945,Male,Punjab,North,Home & Kitchen,Unknown,Item 529,3,24481,7.76,67744.77,Credit Card
ORD10390,2024-07-24,CUST2636,Other,Punjab,North,Fashion,Men Wear,mens_wear 376,5,45458,14.57,194170.81,COD
ORD10391,2024-08-09,CUST9185,Male,Tamil Nadu,South,Fashion,Men Wear,mens_wear 969,4,1138,13.53,3936.02,Debit Card
ORD10392,2024-06-10,CUST3676,Male,Tamil Nadu,South,Home & Kitchen,Unknown,Item 320,1,26609,6.48,24883.51,COD
ORD10393,2024-11-18,CUST5222,Female,Delhi,North,Home & Kitchen,Furniture,Furniture 120,3,37223,13.36,96747.37,Credit Card
ORD10394,2024-06-28,CUST8322,Male,West Bengal,East,Fashion,Women Wear,Women Wear 490,3,44618,20.21,106803.59,Unknown
ORD10395,2024-08-25,CUST7631,Unknown,West Bengal,East,Fashion,Women Wear,Women Wear 173,4,41871,22.25,130225.17,UPI
ORD10396,2024-06-24,CUST5444,Male,Haryana,North,Home & Kitchen,Furniture,Furniture 899,3,40174,14.67,102841.83,Credit Card
ORD10397,2024-09-23,CUST5122,Other,Tamil Nadu,South,Fashion,Unknown,Men Wear 817,2,48195,14.69,82227.86,UPI
ORD10398,2024-03-26,CUST7504,Female,Tamil Nadu,South,Electronics,Accessories,Accessories 883,5,4027,7.37,18651.23,UPI
